,Пол,Семейное_положение,Возраст,Высшее_образование,Профессия,Опыт_работы,Уровень_расходов,Размер_семьи,Анонимная_категория,Целевая_категория
4751,0,0.0,26,0.0,2.0,3.0,3,1.0,6.0,4
4763,0,0.0,26,1.0,5.0,1.0,3,1.0,6.0,4
4812,0,0.0,26,0.0,4.0,0.0,3,2.0,6.0,4
4966,0,0.0,26,0.0,2.0,0.0,3,6.0,7.0,4
4967,1,0.0,26,0.0,5.0,1.0,3,4.0,6.0,4
4976,0,0.0,26,1.0,2.0,8.0,3,1.0,6.0,4
4997,0,0.0,26,1.0,2.0,8.0,3,1.0,6.0,4
5086,1,0.0,26,1.0,2.0,0.0,3,4.0,6.0,4
5280,0,0.0,26,0.0,3.0,6.0,3,8.0,4.0,4
5313,0,0.0,26,0.0,9.0,13.0,3,1.0,6.0,4
5336,0,0.0,26,0.0,4.0,2.0,3,7.0,6.0,4
5345,0,0.0,26,0.0,1.0,2.0,3,2.0,6.0,4
5456,1,0.0,26,1.0,4.0,1.0,3,3.0,3.0,4
5582,1,0.0,26,0.0,2.0,0.0,3,4.0,4.0,4
5612,1,0.0,26,1.0,5.0,0.0,3,5.0,6.0,4
5645,0,0.0,26,0.0,8.0,0.0,3,4.0,4.0,4
6175,0,0.0,26,0.0,5.0,1.0,3,4.0,2.0,4
6274,0,0.0,26,1.0,2.0,5.0,3,2.0,6.0,4
6331,1,0.0,26,1.0,2.0,1.0,3,1.0,6.0,4
6408,0,0.0,26,1.0,2.0,0.0,3,3.0,6.0,4
6450,0,0.0,26,1.0,3.0,6.0,3,2.0,6.0,4
6932,0,0.0,26,0.0,2.0,6.0,3,1.0,6.0,4
7080,0,0.0,26,0.0,2.0,1.0,3,1.0,5.0,4
7098,0,0.0,26,1.0,8.0,9.0,3,1.0,3.0,4
7363,0,0.0,26,1.0,2.0,0.0,3,7.0,6.0,4
7391,1,0.0,26,1.0,1.0,10.0,3,5.0,6.0,4
7546,1,0.0,26,1.0,2.0,5.0,3,5.0,6.0,4
7564,1,0.0,26,1.0,2.0,1.0,3,3.0,6.0,4
7824,1,0.0,26,1.0,1.0,8.0,3,1.0,6.0,4
7893,1,0.0,26,0.0,5.0,0.0,3,6.0,4.0,4
697,1,1.0,26,0.0,7.0,9.0,1,4.0,6.0,4
870,0,1.0,26,1.0,4.0,6.0,1,7.0,4.0,4
963,0,1.0,26,0.0,9.0,6.0,3,4.0,6.0,4
1024,1,1.0,26,1.0,8.0,0.0,3,2.0,3.0,4
1195,0,1.0,26,0.0,5.0,1.0,2,2.0,4.0,4
1548,1,1.0,26,0.0,3.0,0.0,1,2.0,6.0,4
2290,0,1.0,26,1.0,2.0,8.0,3,2.0,3.0,4
2842,1,1.0,26,0.0,3.0,8.0,1,6.0,4.0,4
2907,1,1.0,26,0.0,7.0,5.0,1,4.0,6.0,4
3476,0,1.0,26,0.0,4.0,6.0,3,2.0,3.0,4
3620,0,1.0,26,0.0,9.0,8.0,2,4.0,2.0,4
3646,1,1.0,26,0.0,5.0,4.0,2,3.0,3.0,4
4673,1,1.0,26,0.0,5.0,9.0,3,6.0,6.0,4
4797,0,1.0,26,1.0,2.0,6.0,1,7.0,2.0,4
4916,1,1.0,26,1.0,7.0,0.0,3,3.0,6.0,4
5818,0,1.0,26,0.0,8.0,0.0,3,5.0,4.0,4
6026,0,1.0,26,0.0,5.0,0.0,2,3.0,4.0,4
6698,1,1.0,26,1.0,2.0,9.0,1,3.0,2.0,4
6896,1,1.0,26,0.0,3.0,8.0,3,2.0,4.0,4
7159,0,1.0,26,1.0,3.0,5.0,3,7.0,6.0,4
7689,1,1.0,26,1.0,2.0,6.0,3,2.0,6.0,4
35,0,0.0,27,1.0,2.0,3.0,3,4.0,1.0,4
118,1,0.0,27,0.0,2.0,2.0,3,7.0,4.0,4
224,0,0.0,27,0.0,9.0,8.0,3,1.0,3.0,4
291,1,0.0,27,0.0,5.0,1.0,3,3.0,6.0,4
302,1,0.0,27,1.0,2.0,1.0,3,3.0,6.0,4
418,0,0.0,27,0.0,9.0,9.0,3,1.0,6.0,4
525,1,0.0,27,1.0,2.0,9.0,3,3.0,6.0,4
564,0,0.0,27,0.0,2.0,9.0,3,5.0,7.0,4
780,1,0.0,27,0.0,2.0,2.0,3,4.0,3.0,4
816,0,0.0,27,0.0,9.0,8.0,3,4.0,4.0,4
1004,1,0.0,27,1.0,2.0,4.0,3,2.0,6.0,4
1039,0,0.0,27,1.0,1.0,1.0,3,4.0,6.0,4
1301,1,0.0,27,0.0,2.0,5.0,3,3.0,6.0,4
1424,1,0.0,27,1.0,1.0,8.0,3,6.0,6.0,4
1876,1,0.0,27,1.0,5.0,1.0,3,6.0,4.0,4
1892,1,0.0,27,1.0,2.0,8.0,3,4.0,6.0,4
2161,1,0.0,27,1.0,2.0,8.0,3,3.0,2.0,4
2264,1,0.0,27,0.0,2.0,1.0,3,3.0,6.0,4
2292,0,0.0,27,0.0,4.0,0.0,3,2.0,3.0,4
2305,0,0.0,27,1.0,2.0,2.0,3,6.0,6.0,4
2480,1,0.0,27,1.0,2.0,2.0,3,1.0,6.0,4
2499,0,0.0,27,0.0,1.0,2.0,3,1.0,3.0,4
2519,1,0.0,27,1.0,1.0,0.0,3,1.0,6.0,4
2662,1,0.0,27,0.0,2.0,3.0,3,4.0,6.0,4
2822,0,0.0,27,0.0,2.0,14.0,3,1.0,6.0,4
2839,0,0.0,27,0.0,1.0,0.0,3,6.0,6.0,4
3015,1,0.0,27,0.0,3.0,6.0,3,4.0,6.0,4
3055,1,0.0,27,0.0,3.0,14.0,3,3.0,6.0,4
3132,1,0.0,27,0.0,2.0,1.0,3,4.0,6.0,4
3257,1,0.0,27,1.0,3.0,1.0,3,5.0,4.0,4
3329,0,0.0,27,0.0,4.0,0.0,3,2.0,6.0,4
3363,0,0.0,27,0.0,4.0,1.0,3,4.0,6.0,4
3489,1,0.0,27,1.0,2.0,1.0,3,3.0,4.0,4
3506,1,0.0,27,1.0,1.0,0.0,3,8.0,4.0,4
3589,0,0.0,27,0.0,4.0,6.0,3,6.0,4.0,4
3800,1,0.0,27,1.0,7.0,0.0,3,6.0,6.0,4
3822,0,0.0,27,0.0,9.0,8.0,3,1.0,6.0,4
3874,0,0.0,27,1.0,2.0,8.0,3,1.0,6.0,4
3887,0,0.0,27,1.0,5.0,8.0,3,2.0,3.0,4
3895,1,0.0,27,0.0,1.0,9.0,3,8.0,6.0,4
3902,0,0.0,27,0.0,9.0,14.0,3,1.0,6.0,4
3934,0,0.0,27,0.0,2.0,5.0,3,3.0,2.0,4
4012,1,0.0,27,0.0,5.0,0.0,3,4.0,1.0,4
4017,1,0.0,27,0.0,3.0,6.0,3,2.0,6.0,4
4083,0,0.0,27,1.0,2.0,1.0,3,2.0,6.0,4
4229,1,0.0,27,1.0,1.0,10.0,3,3.0,6.0,4
4289,0,0.0,27,1.0,8.0,3.0,3,3.0,6.0,4
4383,1,0.0,27,0.0,1.0,1.0,3,1.0,4.0,4
4481,0,0.0,27,1.0,9.0,9.0,3,1.0,6.0,4
4510,0,0.0,27,1.0,3.0,8.0,3,3.0,6.0,4
4663,0,0.0,27,1.0,2.0,1.0,3,3.0,7.0,4
4687,1,0.0,27,1.0,1.0,9.0,3,2.0,3.0,4
4730,1,0.0,27,1.0,2.0,1.0,3,5.0,6.0,4
5192,1,0.0,27,0.0,1.0,8.0,3,4.0,6.0,4
5403,1,0.0,27,0.0,5.0,0.0,3,3.0,6.0,4
5556,1,0.0,27,0.0,5.0,1.0,3,3.0,6.0,4
5869,1,0.0,27,1.0,2.0,9.0,3,2.0,6.0,4
5926,1,0.0,27,0.0,4.0,0.0,3,5.0,6.0,4
6020,0,0.0,27,1.0,9.0,3.0,3,7.0,6.0,4
6059,1,0.0,27,0.0,5.0,9.0,3,4.0,6.0,4
6250,1,0.0,27,0.0,8.0,8.0,3,4.0,4.0,4
6305,1,0.0,27,0.0,5.0,9.0,3,4.0,6.0,4
6315,1,0.0,27,1.0,2.0,1.0,3,5.0,6.0,4
6359,0,0.0,27,1.0,4.0,4.0,3,2.0,6.0,4
6526,1,0.0,27,1.0,1.0,7.0,3,3.0,6.0,4
6781,0,0.0,27,1.0,2.0,0.0,3,3.0,6.0,4
6788,1,0.0,27,1.0,2.0,0.0,3,3.0,6.0,4
6900,1,0.0,27,0.0,3.0,0.0,3,3.0,2.0,4
6936,0,0.0,27,1.0,5.0,0.0,3,4.0,6.0,4
6941,1,0.0,27,0.0,2.0,10.0,3,5.0,6.0,4
6992,0,0.0,27,0.0,4.0,14.0,3,8.0,4.0,4
7097,0,0.0,27,1.0,2.0,0.0,3,4.0,6.0,4
7100,0,0.0,27,0.0,4.0,0.0,3,6.0,6.0,4
7103,1,0.0,27,1.0,2.0,1.0,3,3.0,6.0,4
7190,0,0.0,27,1.0,8.0,8.0,3,4.0,4.0,4
7320,1,0.0,27,0.0,3.0,8.0,3,1.0,6.0,4
7535,0,0.0,27,0.0,1.0,8.0,3,4.0,4.0,4
7754,0,0.0,27,1.0,2.0,9.0,3,1.0,6.0,4
7822,1,0.0,27,0.0,2.0,0.0,3,1.0,6.0,4
7870,0,0.0,27,0.0,2.0,12.0,3,3.0,6.0,4
7904,1,0.0,27,1.0,2.0,1.0,3,5.0,6.0,4
7914,1,0.0,27,0.0,2.0,0.0,3,4.0,6.0,4
7974,0,0.0,27,1.0,8.0,0.0,3,1.0,6.0,4
70,1,1.0,27,1.0,2.0,8.0,3,2.0,6.0,4
301,0,1.0,27,1.0,2.0,8.0,3,2.0,6.0,4
878,0,1.0,27,1.0,2.0,9.0,1,2.0,6.0,4
909,1,1.0,27,1.0,9.0,9.0,3,2.0,6.0,4
969,1,1.0,27,0.0,4.0,6.0,3,3.0,6.0,4
1316,1,1.0,27,0.0,4.0,1.0,2,6.0,4.0,4
1534,1,1.0,27,1.0,3.0,0.0,3,4.0,7.0,4
1622,1,1.0,27,1.0,2.0,0.0,3,5.0,4.0,4
1793,0,1.0,27,0.0,9.0,10.0,3,1.0,6.0,4
1832,1,1.0,27,1.0,2.0,5.0,3,5.0,6.0,4
2036,1,1.0,27,1.0,5.0,0.0,2,2.0,5.0,4
2342,0,1.0,27,0.0,8.0,0.0,1,4.0,6.0,4
2710,0,1.0,27,0.0,4.0,1.0,2,9.0,3.0,4
3582,1,1.0,27,0.0,7.0,1.0,3,2.0,4.0,4
3658,0,1.0,27,0.0,4.0,9.0,3,2.0,3.0,4
3680,1,1.0,27,1.0,2.0,2.0,1,3.0,3.0,4
4355,1,1.0,27,0.0,7.0,0.0,3,6.0,6.0,4
6092,1,1.0,27,0.0,3.0,0.0,2,3.0,4.0,4
6159,1,1.0,27,1.0,2.0,1.0,1,2.0,6.0,4
6859,0,1.0,27,0.0,2.0,0.0,3,2.0,6.0,4
7263,0,1.0,27,1.0,5.0,1.0,3,2.0,4.0,4
7394,1,1.0,27,1.0,5.0,9.0,2,3.0,6.0,4
123,0,0.0,28,1.0,2.0,1.0,3,3.0,3.0,4
148,0,0.0,28,1.0,2.0,7.0,3,4.0,6.0,4
271,0,0.0,28,1.0,5.0,0.0,3,3.0,6.0,4
288,1,0.0,28,0.0,8.0,0.0,3,1.0,3.0,4
394,0,0.0,28,1.0,1.0,0.0,3,1.0,6.0,4
451,1,0.0,28,1.0,4.0,0.0,3,5.0,4.0,4
565,0,0.0,28,1.0,2.0,1.0,3,3.0,6.0,4
621,1,0.0,28,0.0,2.0,1.0,3,5.0,4.0,4
662,1,0.0,28,1.0,2.0,2.0,3,3.0,6.0,4
742,1,0.0,28,1.0,3.0,2.0,3,3.0,4.0,4
911,0,0.0,28,0.0,9.0,8.0,3,3.0,6.0,4
1035,1,0.0,28,1.0,2.0,1.0,3,4.0,6.0,4
1125,0,0.0,28,1.0,8.0,2.0,3,3.0,6.0,4
1204,0,0.0,28,1.0,5.0,12.0,3,2.0,7.0,4
1360,1,0.0,28,1.0,5.0,0.0,3,1.0,6.0,4
1392,0,0.0,28,1.0,2.0,0.0,3,1.0,7.0,4
1447,1,0.0,28,0.0,2.0,0.0,3,9.0,6.0,4
1924,0,0.0,28,1.0,9.0,8.0,3,1.0,6.0,4
2079,0,0.0,28,1.0,2.0,8.0,3,2.0,3.0,4
2286,1,0.0,28,0.0,5.0,8.0,3,1.0,6.0,4
2362,0,0.0,28,0.0,2.0,9.0,3,2.0,6.0,4
2363,1,0.0,28,1.0,2.0,6.0,3,5.0,2.0,4
2403,0,0.0,28,1.0,3.0,0.0,3,3.0,6.0,4
2655,1,0.0,28,0.0,5.0,1.0,3,5.0,2.0,4
2665,0,0.0,28,1.0,9.0,11.0,3,1.0,2.0,4
2735,0,0.0,28,0.0,3.0,0.0,3,5.0,2.0,4
2794,0,0.0,28,1.0,5.0,0.0,1,8.0,4.0,4
2947,0,0.0,28,1.0,2.0,5.0,3,8.0,6.0,4
2986,1,0.0,28,1.0,2.0,1.0,3,5.0,6.0,4
3044,1,0.0,28,1.0,3.0,14.0,3,2.0,6.0,4
3155,0,0.0,28,1.0,1.0,5.0,3,4.0,6.0,4
3326,0,0.0,28,0.0,8.0,1.0,3,4.0,3.0,4
3395,0,0.0,28,0.0,9.0,10.0,3,1.0,6.0,4
3568,1,0.0,28,0.0,3.0,0.0,3,3.0,3.0,4
3736,1,0.0,28,1.0,5.0,1.0,3,3.0,6.0,4
3767,1,0.0,28,1.0,2.0,14.0,3,1.0,6.0,4
3809,0,0.0,28,1.0,2.0,1.0,3,3.0,6.0,4
4016,1,0.0,28,1.0,2.0,0.0,3,1.0,6.0,4
4150,1,0.0,28,1.0,2.0,9.0,3,1.0,6.0,4
4152,0,0.0,28,0.0,2.0,7.0,3,4.0,6.0,4
4417,1,0.0,28,1.0,2.0,4.0,3,4.0,6.0,4
4461,0,0.0,28,0.0,2.0,0.0,3,4.0,6.0,4
4470,0,0.0,28,0.0,3.0,10.0,3,2.0,6.0,4
4490,0,0.0,28,0.0,3.0,1.0,3,4.0,6.0,4
4561,0,0.0,28,1.0,3.0,0.0,3,2.0,6.0,4
4852,1,0.0,28,1.0,1.0,1.0,3,3.0,4.0,4
4992,1,0.0,28,1.0,2.0,0.0,3,4.0,6.0,4
5261,0,0.0,28,1.0,2.0,9.0,3,3.0,6.0,4
5333,1,0.0,28,1.0,2.0,1.0,3,3.0,6.0,4
5401,0,0.0,28,0.0,2.0,1.0,3,4.0,4.0,4
5412,0,0.0,28,0.0,4.0,8.0,3,8.0,4.0,4
5468,0,0.0,28,0.0,4.0,1.0,3,2.0,4.0,4
5470,1,0.0,28,1.0,5.0,1.0,3,2.0,6.0,4
5472,0,0.0,28,1.0,4.0,0.0,3,3.0,3.0,4
5642,1,0.0,28,1.0,2.0,0.0,3,5.0,6.0,4
6045,1,0.0,28,0.0,5.0,0.0,3,4.0,3.0,4
6063,0,0.0,28,0.0,8.0,9.0,3,2.0,3.0,4
6352,1,0.0,28,0.0,3.0,1.0,3,2.0,6.0,4
6422,0,0.0,28,0.0,9.0,1.0,3,2.0,3.0,4
6568,0,0.0,28,1.0,4.0,0.0,3,3.0,6.0,4
6703,0,0.0,28,1.0,2.0,0.0,3,3.0,2.0,4
6786,0,0.0,28,1.0,8.0,0.0,3,2.0,6.0,4
6799,0,0.0,28,1.0,2.0,1.0,3,6.0,6.0,4
6910,1,0.0,28,1.0,3.0,1.0,3,2.0,3.0,4
6934,1,0.0,28,1.0,8.0,9.0,3,5.0,7.0,4
7011,1,0.0,28,1.0,2.0,5.0,3,4.0,6.0,4
7344,1,0.0,28,1.0,2.0,0.0,3,5.0,6.0,4
7420,1,0.0,28,0.0,7.0,9.0,3,4.0,6.0,4
7629,1,0.0,28,1.0,2.0,1.0,3,3.0,6.0,4
7633,1,0.0,28,0.0,2.0,1.0,3,1.0,4.0,4
7781,0,0.0,28,1.0,2.0,8.0,3,3.0,6.0,4
7846,0,0.0,28,1.0,1.0,3.0,3,4.0,2.0,4
7872,0,0.0,28,0.0,9.0,8.0,3,4.0,6.0,4
8029,0,0.0,28,0.0,4.0,8.0,3,3.0,6.0,4
37,0,1.0,28,0.0,2.0,1.0,2,5.0,3.0,4
562,1,1.0,28,0.0,3.0,8.0,2,4.0,7.0,4
729,1,1.0,28,0.0,1.0,0.0,2,2.0,6.0,4
866,1,1.0,28,0.0,5.0,0.0,3,5.0,1.0,4
1063,1,1.0,28,1.0,5.0,0.0,3,2.0,6.0,4
1261,1,1.0,28,1.0,2.0,1.0,3,4.0,7.0,4
2320,0,1.0,28,1.0,2.0,1.0,3,2.0,6.0,4
3816,1,1.0,28,0.0,7.0,0.0,2,3.0,6.0,4
4725,0,1.0,28,1.0,2.0,10.0,1,2.0,6.0,4
6392,1,1.0,28,1.0,5.0,0.0,3,9.0,4.0,4
6918,1,1.0,28,0.0,5.0,0.0,2,2.0,6.0,4
7438,1,1.0,28,0.0,5.0,5.0,3,2.0,3.0,4
7717,0,1.0,28,0.0,5.0,5.0,2,3.0,4.0,4
7757,1,1.0,28,0.0,3.0,9.0,1,4.0,6.0,4
7855,1,1.0,28,0.0,7.0,1.0,1,3.0,6.0,4
138,0,0.0,29,0.0,8.0,8.0,3,4.0,6.0,4
401,1,0.0,29,0.0,2.0,1.0,3,4.0,6.0,4
465,0,0.0,29,0.0,4.0,1.0,3,4.0,6.0,4
485,0,0.0,29,0.0,9.0,2.0,3,4.0,3.0,4
713,1,0.0,29,0.0,5.0,1.0,3,2.0,6.0,4
1049,1,0.0,29,0.0,3.0,1.0,3,5.0,6.0,4
1280,1,0.0,29,1.0,2.0,9.0,3,6.0,6.0,4
1530,1,0.0,29,0.0,5.0,1.0,3,4.0,6.0,4
1537,1,0.0,29,0.0,2.0,1.0,3,3.0,6.0,4
1855,1,0.0,29,0.0,2.0,9.0,3,4.0,3.0,4
1874,1,0.0,29,0.0,3.0,0.0,3,3.0,6.0,4
1881,1,0.0,29,1.0,2.0,0.0,3,4.0,6.0,4
1974,0,0.0,29,1.0,2.0,1.0,3,4.0,6.0,4
2069,0,0.0,29,0.0,2.0,1.0,3,5.0,4.0,4
2093,1,0.0,29,1.0,4.0,0.0,3,4.0,3.0,4
2171,1,0.0,29,1.0,1.0,4.0,3,1.0,3.0,4
2172,1,0.0,29,1.0,9.0,5.0,3,1.0,6.0,4
2679,1,0.0,29,1.0,2.0,0.0,3,6.0,6.0,4
2825,0,0.0,29,0.0,2.0,0.0,3,3.0,6.0,4
2830,1,0.0,29,0.0,2.0,9.0,3,3.0,3.0,4
2952,1,0.0,29,1.0,1.0,9.0,3,3.0,6.0,4
3285,1,0.0,29,1.0,3.0,9.0,3,1.0,6.0,4
3371,1,0.0,29,1.0,1.0,9.0,3,1.0,4.0,4
3488,1,0.0,29,1.0,2.0,1.0,3,2.0,6.0,4
3604,1,0.0,29,0.0,3.0,0.0,3,8.0,4.0,4
3661,0,0.0,29,0.0,2.0,0.0,3,3.0,6.0,4
3677,1,0.0,29,0.0,3.0,8.0,3,4.0,6.0,4
3712,1,0.0,29,0.0,3.0,5.0,3,1.0,6.0,4
3744,0,0.0,29,1.0,2.0,1.0,3,3.0,4.0,4
3928,0,0.0,29,1.0,5.0,10.0,3,5.0,6.0,4
4210,1,0.0,29,1.0,2.0,5.0,3,4.0,2.0,4
4230,1,0.0,29,0.0,3.0,1.0,3,5.0,6.0,4
4626,1,0.0,29,1.0,2.0,3.0,3,3.0,4.0,4
4688,1,0.0,29,1.0,2.0,1.0,3,4.0,2.0,4
4728,1,0.0,29,0.0,5.0,1.0,3,3.0,6.0,4
4874,1,0.0,29,1.0,3.0,8.0,3,3.0,6.0,4
4959,1,0.0,29,1.0,2.0,1.0,3,1.0,2.0,4
4964,0,0.0,29,0.0,8.0,1.0,3,5.0,3.0,4
5101,1,0.0,29,1.0,2.0,0.0,3,4.0,6.0,4
5181,0,0.0,29,1.0,4.0,10.0,3,1.0,6.0,4
5227,0,0.0,29,0.0,2.0,0.0,3,3.0,6.0,4
5338,0,0.0,29,0.0,3.0,1.0,1,3.0,1.0,4
5792,1,0.0,29,1.0,2.0,1.0,3,6.0,2.0,4
5828,1,0.0,29,0.0,2.0,2.0,3,5.0,6.0,4
5925,1,0.0,29,0.0,2.0,1.0,3,6.0,6.0,4
5932,0,0.0,29,0.0,9.0,1.0,3,6.0,6.0,4
6133,0,0.0,29,1.0,9.0,1.0,3,1.0,1.0,4
6149,1,0.0,29,0.0,8.0,1.0,3,2.0,6.0,4
6164,0,0.0,29,0.0,2.0,8.0,3,2.0,6.0,4
6263,0,0.0,29,1.0,1.0,7.0,3,7.0,4.0,4
6413,0,0.0,29,1.0,2.0,6.0,3,3.0,6.0,4
6467,0,0.0,29,0.0,9.0,8.0,3,1.0,4.0,4
6574,0,0.0,29,0.0,9.0,8.0,3,1.0,5.0,4
6839,1,0.0,29,0.0,8.0,1.0,3,7.0,6.0,4
6981,1,0.0,29,0.0,3.0,1.0,3,3.0,6.0,4
7038,0,0.0,29,1.0,5.0,0.0,3,5.0,3.0,4
7246,1,0.0,29,0.0,9.0,11.0,3,3.0,3.0,4
7408,0,0.0,29,0.0,3.0,9.0,3,4.0,4.0,4
7679,0,0.0,29,0.0,8.0,2.0,3,3.0,6.0,4
7697,1,0.0,29,0.0,5.0,1.0,3,5.0,4.0,4
7999,1,0.0,29,1.0,2.0,1.0,3,2.0,3.0,4
398,1,1.0,29,0.0,7.0,1.0,2,3.0,6.0,4
501,0,1.0,29,1.0,2.0,8.0,3,3.0,3.0,4
592,1,1.0,29,0.0,7.0,1.0,1,2.0,6.0,4
1354,1,1.0,29,0.0,8.0,1.0,3,4.0,4.0,4
2299,0,1.0,29,0.0,4.0,1.0,1,2.0,6.0,4
4114,1,1.0,29,0.0,7.0,1.0,1,3.0,6.0,4
4314,1,1.0,29,0.0,3.0,7.0,2,2.0,3.0,4
4331,1,1.0,29,0.0,7.0,1.0,1,3.0,6.0,4
5226,1,1.0,29,1.0,2.0,0.0,3,2.0,6.0,4
5599,1,1.0,29,1.0,5.0,1.0,3,3.0,6.0,4
5875,1,1.0,29,1.0,2.0,1.0,3,3.0,3.0,4
6070,1,1.0,29,1.0,3.0,0.0,3,2.0,2.0,4
6318,1,1.0,29,0.0,7.0,0.0,2,2.0,2.0,4
6683,1,1.0,29,0.0,2.0,5.0,3,2.0,6.0,4
7234,1,1.0,29,0.0,2.0,5.0,1,2.0,3.0,4
7440,0,1.0,29,0.0,8.0,5.0,3,2.0,3.0,4
7445,0,1.0,29,1.0,1.0,4.0,3,2.0,1.0,4
7836,0,1.0,29,1.0,4.0,1.0,3,2.0,6.0,4
8032,1,1.0,29,0.0,7.0,4.0,3,6.0,3.0,4
316,0,0.0,30,0.0,9.0,0.0,3,4.0,6.0,4
449,1,0.0,30,0.0,2.0,4.0,3,4.0,6.0,4
551,1,0.0,30,1.0,5.0,1.0,3,3.0,4.0,4
690,0,0.0,30,1.0,2.0,1.0,3,6.0,3.0,4
691,0,0.0,30,0.0,5.0,0.0,3,4.0,6.0,4
733,1,0.0,30,1.0,3.0,0.0,3,4.0,6.0,4
864,1,0.0,30,1.0,8.0,12.0,3,4.0,6.0,4
901,0,0.0,30,0.0,5.0,12.0,3,3.0,4.0,4
1073,1,0.0,30,1.0,3.0,1.0,3,3.0,6.0,4
1077,1,0.0,30,1.0,3.0,0.0,3,3.0,6.0,4
1138,0,0.0,30,0.0,3.0,1.0,3,4.0,6.0,4
1183,1,0.0,30,0.0,2.0,0.0,3,5.0,4.0,4
1226,1,0.0,30,1.0,3.0,14.0,3,1.0,6.0,4
1294,0,0.0,30,0.0,4.0,1.0,3,5.0,3.0,4
1348,0,0.0,30,0.0,2.0,0.0,3,4.0,6.0,4
1365,1,0.0,30,0.0,5.0,1.0,3,4.0,3.0,4
1527,0,0.0,30,1.0,2.0,2.0,3,5.0,6.0,4
1811,1,0.0,30,0.0,7.0,1.0,3,2.0,6.0,4
1887,0,0.0,30,1.0,2.0,0.0,3,4.0,6.0,4
1888,1,0.0,30,0.0,3.0,1.0,3,2.0,4.0,4
1919,1,0.0,30,0.0,7.0,1.0,3,4.0,6.0,4
2046,1,0.0,30,0.0,4.0,9.0,3,3.0,4.0,4
2097,1,0.0,30,0.0,4.0,1.0,3,4.0,6.0,4
2151,1,0.0,30,1.0,2.0,8.0,3,5.0,6.0,4
2267,1,0.0,30,1.0,3.0,14.0,3,3.0,6.0,4
2269,1,0.0,30,1.0,2.0,1.0,3,3.0,6.0,4
2392,0,0.0,30,0.0,2.0,0.0,3,3.0,6.0,4
2406,0,0.0,30,1.0,5.0,8.0,3,3.0,4.0,4
2476,1,0.0,30,1.0,2.0,1.0,3,4.0,6.0,4
2589,1,0.0,30,1.0,3.0,1.0,3,5.0,3.0,4
2725,0,0.0,30,1.0,2.0,12.0,3,6.0,6.0,4
2766,0,0.0,30,1.0,2.0,8.0,3,6.0,2.0,4
3087,0,0.0,30,1.0,5.0,0.0,3,5.0,6.0,4
3096,1,0.0,30,0.0,5.0,0.0,3,5.0,6.0,4
3165,1,0.0,30,0.0,2.0,1.0,3,4.0,2.0,4
3370,0,0.0,30,0.0,4.0,11.0,3,1.0,4.0,4
3673,0,0.0,30,1.0,3.0,0.0,3,2.0,6.0,4
3781,0,0.0,30,0.0,5.0,9.0,3,5.0,6.0,4
3893,0,0.0,30,1.0,2.0,4.0,3,4.0,6.0,4
4180,1,0.0,30,1.0,5.0,10.0,3,4.0,6.0,4
4381,0,0.0,30,1.0,3.0,0.0,3,5.0,1.0,4
4587,0,0.0,30,1.0,2.0,0.0,3,5.0,2.0,4
4694,1,0.0,30,1.0,2.0,9.0,3,3.0,6.0,4
4768,1,0.0,30,1.0,2.0,8.0,3,4.0,7.0,4
4775,0,0.0,30,1.0,9.0,6.0,3,1.0,6.0,4
4794,1,0.0,30,0.0,5.0,6.0,3,5.0,6.0,4
4822,0,0.0,30,0.0,2.0,8.0,3,3.0,4.0,4
4823,1,0.0,30,0.0,7.0,1.0,3,4.0,4.0,4
4943,1,0.0,30,1.0,1.0,7.0,3,3.0,6.0,4
5250,1,0.0,30,1.0,2.0,1.0,3,1.0,6.0,4
5633,0,0.0,30,0.0,8.0,0.0,3,4.0,6.0,4
5678,0,0.0,30,1.0,4.0,9.0,3,5.0,6.0,4
5959,1,0.0,30,0.0,7.0,9.0,1,5.0,6.0,4
6047,1,0.0,30,1.0,5.0,3.0,3,2.0,6.0,4
6109,1,0.0,30,1.0,2.0,0.0,3,2.0,1.0,4
6134,1,0.0,30,1.0,2.0,1.0,3,1.0,6.0,4
6144,1,0.0,30,1.0,2.0,9.0,3,5.0,6.0,4
6212,0,0.0,30,1.0,2.0,0.0,3,1.0,6.0,4
6301,0,0.0,30,1.0,4.0,3.0,3,3.0,6.0,4
6382,0,0.0,30,1.0,3.0,9.0,3,1.0,6.0,4
6556,0,0.0,30,0.0,9.0,10.0,3,6.0,6.0,4
6583,0,0.0,30,0.0,5.0,1.0,3,3.0,2.0,4
6609,1,0.0,30,1.0,2.0,3.0,3,6.0,7.0,4
6730,1,0.0,30,0.0,7.0,13.0,3,4.0,3.0,4
7052,0,0.0,30,1.0,2.0,0.0,3,6.0,3.0,4
7075,0,0.0,30,1.0,2.0,9.0,3,3.0,6.0,4
7397,0,0.0,30,1.0,2.0,13.0,3,3.0,6.0,4
7478,1,0.0,30,1.0,2.0,13.0,3,1.0,6.0,4
7516,1,0.0,30,1.0,2.0,9.0,3,1.0,6.0,4
7597,0,0.0,30,1.0,2.0,9.0,3,1.0,6.0,4
7627,0,0.0,30,1.0,3.0,9.0,3,3.0,6.0,4
7763,0,0.0,30,0.0,9.0,3.0,3,3.0,3.0,4
8004,1,0.0,30,0.0,5.0,7.0,3,3.0,6.0,4
8007,1,0.0,30,1.0,2.0,0.0,3,1.0,6.0,4
