,Пол,Семейное_положение,Возраст,Высшее_образование,Профессия,Опыт_работы,Уровень_расходов,Размер_семьи,Анонимная_категория,Целевая_категория
5043,1,1.0,30,1.0,1.0,12.0,2,2.0,6.0,2
5044,0,1.0,31,0.0,3.0,0.0,2,2.0,3.0,1
5045,1,0.0,27,1.0,5.0,0.0,3,5.0,6.0,2
5046,1,1.0,65,1.0,6.0,0.0,3,1.0,6.0,1
5047,1,1.0,52,0.0,3.0,0.0,2,2.0,4.0,2
5048,0,0.0,51,0.0,4.0,8.0,3,6.0,4.0,4
5049,0,1.0,30,1.0,4.0,8.0,2,5.0,4.0,4
5050,1,0.0,42,1.0,1.0,11.0,3,2.0,6.0,3
5051,0,0.0,19,0.0,2.0,9.0,3,8.0,5.0,4
5053,1,1.0,41,1.0,1.0,0.0,2,4.0,4.0,3
5054,0,0.0,36,0.0,4.0,14.0,3,4.0,6.0,4
5055,0,1.0,43,1.0,2.0,0.0,2,2.0,3.0,1
5056,1,1.0,85,0.0,6.0,0.0,3,1.0,6.0,4
5057,0,1.0,47,1.0,1.0,1.0,2,2.0,7.0,3
5058,0,1.0,60,1.0,6.0,0.0,3,2.0,6.0,4
5059,0,0.0,37,1.0,5.0,5.0,3,1.0,2.0,2
5060,1,0.0,31,1.0,2.0,0.0,3,2.0,4.0,3
5061,1,0.0,37,1.0,1.0,4.0,3,7.0,7.0,1
5062,1,1.0,35,1.0,4.0,1.0,2,4.0,3.0,1
5063,1,0.0,50,1.0,1.0,1.0,3,1.0,2.0,2
5064,1,0.0,21,0.0,2.0,1.0,3,4.0,4.0,4
5065,1,1.0,59,0.0,3.0,1.0,2,2.0,7.0,3
5066,0,0.0,20,0.0,2.0,1.0,3,5.0,4.0,4
5067,0,0.0,49,1.0,4.0,9.0,3,1.0,6.0,1
5068,1,1.0,62,1.0,7.0,0.0,1,4.0,6.0,3
5069,1,1.0,61,1.0,1.0,0.0,2,5.0,6.0,3
5070,0,1.0,41,0.0,8.0,5.0,2,3.0,6.0,1
5071,1,1.0,21,0.0,5.0,1.0,3,3.0,3.0,4
5072,0,1.0,38,0.0,4.0,1.0,2,6.0,4.0,2
5073,0,1.0,48,1.0,1.0,2.0,3,2.0,6.0,3
5076,1,1.0,43,1.0,2.0,1.0,1,4.0,4.0,2
5077,1,1.0,38,1.0,3.0,2.0,2,2.0,6.0,2
5078,1,0.0,32,0.0,5.0,10.0,3,2.0,6.0,4
5079,0,0.0,38,1.0,2.0,8.0,3,2.0,6.0,4
5080,0,0.0,43,1.0,1.0,0.0,3,3.0,6.0,1
5081,1,0.0,76,1.0,6.0,0.0,3,2.0,6.0,1
5082,1,0.0,30,1.0,2.0,9.0,3,5.0,6.0,4
5083,1,0.0,31,0.0,2.0,1.0,3,4.0,7.0,4
5084,1,0.0,23,0.0,2.0,0.0,3,3.0,3.0,4
5085,1,1.0,70,0.0,6.0,0.0,1,3.0,1.0,2
5086,0,0.0,25,0.0,4.0,1.0,3,1.0,4.0,1
5087,1,0.0,29,0.0,8.0,1.0,3,2.0,6.0,4
5089,1,1.0,71,1.0,1.0,1.0,2,2.0,6.0,3
5091,0,0.0,41,1.0,1.0,2.0,3,1.0,6.0,1
5092,1,0.0,20,0.0,8.0,0.0,3,3.0,3.0,2
5093,1,1.0,27,0.0,3.0,14.0,2,2.0,6.0,1
5094,1,1.0,27,1.0,2.0,1.0,1,2.0,6.0,4
5095,0,0.0,18,0.0,2.0,0.0,3,4.0,4.0,4
5096,0,1.0,41,1.0,1.0,9.0,1,2.0,2.0,2
5097,1,1.0,67,0.0,6.0,1.0,2,2.0,6.0,1
5098,0,1.0,28,1.0,1.0,0.0,3,2.0,7.0,1
5099,1,1.0,45,0.0,1.0,1.0,2,4.0,6.0,2
5100,1,1.0,36,0.0,7.0,8.0,1,4.0,6.0,3
5101,0,0.0,33,0.0,4.0,1.0,3,3.0,6.0,3
5102,0,1.0,87,1.0,1.0,1.0,2,2.0,6.0,3
5103,0,1.0,52,1.0,1.0,3.0,3,1.0,6.0,1
5104,0,0.0,32,0.0,2.0,1.0,3,3.0,6.0,4
5105,0,0.0,42,1.0,4.0,1.0,3,7.0,4.0,1
5106,1,0.0,22,0.0,2.0,8.0,3,5.0,2.0,4
5107,0,0.0,18,0.0,5.0,2.0,3,4.0,6.0,4
5108,0,0.0,26,0.0,5.0,1.0,3,4.0,2.0,4
5110,0,1.0,66,0.0,4.0,6.0,2,4.0,5.0,2
5111,1,1.0,69,0.0,6.0,1.0,3,2.0,1.0,2
5112,1,1.0,55,1.0,1.0,1.0,3,2.0,6.0,1
5113,0,1.0,49,1.0,1.0,6.0,3,2.0,6.0,3
5114,1,1.0,61,1.0,5.0,3.0,3,2.0,6.0,1
5115,0,0.0,47,1.0,1.0,0.0,3,1.0,1.0,3
5116,1,1.0,59,1.0,7.0,0.0,1,5.0,6.0,3
5117,1,1.0,38,1.0,1.0,3.0,2,4.0,6.0,2
5118,1,1.0,55,1.0,1.0,8.0,2,2.0,2.0,3
5119,0,0.0,25,0.0,9.0,1.0,3,1.0,2.0,4
5120,1,0.0,36,0.0,1.0,2.0,3,4.0,6.0,1
5121,1,1.0,41,1.0,3.0,0.0,3,1.0,6.0,1
5122,0,0.0,39,0.0,4.0,1.0,3,3.0,3.0,1
5124,0,0.0,33,0.0,4.0,0.0,3,5.0,3.0,4
5125,0,1.0,78,0.0,6.0,0.0,1,3.0,6.0,2
5126,0,1.0,87,0.0,6.0,0.0,3,1.0,4.0,1
5127,1,0.0,19,0.0,2.0,1.0,3,6.0,4.0,4
5128,0,1.0,60,1.0,1.0,1.0,1,4.0,6.0,3
5129,1,1.0,77,0.0,6.0,1.0,1,2.0,6.0,3
5130,0,1.0,43,0.0,3.0,5.0,3,1.0,3.0,4
5131,0,1.0,51,1.0,1.0,6.0,2,3.0,6.0,3
5132,1,0.0,18,0.0,5.0,0.0,3,5.0,2.0,3
5133,0,0.0,46,1.0,1.0,0.0,3,2.0,6.0,2
5135,0,0.0,27,1.0,2.0,0.0,3,5.0,4.0,1
5136,1,1.0,26,1.0,1.0,0.0,3,2.0,1.0,3
5137,0,1.0,57,1.0,1.0,0.0,1,3.0,3.0,3
5139,1,1.0,38,1.0,1.0,2.0,3,2.0,6.0,3
5140,1,1.0,41,0.0,5.0,1.0,3,3.0,6.0,1
5142,0,1.0,38,0.0,4.0,0.0,3,3.0,4.0,1
5143,0,0.0,30,1.0,2.0,0.0,3,1.0,6.0,4
5144,1,1.0,37,0.0,3.0,2.0,3,3.0,6.0,1
5145,1,1.0,28,1.0,1.0,9.0,2,2.0,6.0,1
5146,1,1.0,43,0.0,1.0,1.0,1,3.0,6.0,2
5147,1,0.0,21,0.0,5.0,0.0,3,5.0,7.0,4
5148,1,1.0,33,1.0,1.0,1.0,2,3.0,6.0,1
5149,1,1.0,78,1.0,6.0,1.0,1,2.0,6.0,1
5150,1,0.0,23,0.0,2.0,1.0,3,5.0,3.0,4
5151,0,0.0,27,0.0,2.0,9.0,3,2.0,6.0,1
5152,0,1.0,45,1.0,1.0,1.0,2,3.0,6.0,2
5153,1,0.0,31,0.0,5.0,0.0,3,1.0,6.0,4
5155,0,0.0,37,1.0,2.0,1.0,3,3.0,6.0,3
5156,1,0.0,33,1.0,3.0,9.0,3,2.0,6.0,4
5157,1,0.0,32,1.0,2.0,1.0,3,3.0,6.0,1
5159,0,0.0,32,0.0,5.0,7.0,3,4.0,3.0,4
5160,1,1.0,36,1.0,1.0,0.0,2,2.0,6.0,2
5161,1,1.0,43,1.0,1.0,9.0,3,2.0,6.0,3
5163,1,1.0,41,1.0,4.0,1.0,2,2.0,6.0,3
5164,0,1.0,55,0.0,1.0,1.0,3,2.0,3.0,2
5165,1,1.0,61,0.0,4.0,9.0,2,4.0,6.0,3
5166,0,0.0,38,0.0,1.0,13.0,3,2.0,4.0,4
5167,1,1.0,62,1.0,3.0,0.0,2,6.0,6.0,3
5168,0,0.0,33,0.0,8.0,0.0,3,4.0,3.0,4
5169,1,1.0,53,1.0,3.0,1.0,2,2.0,6.0,2
5170,1,0.0,38,1.0,5.0,0.0,3,3.0,6.0,1
5171,1,1.0,51,0.0,1.0,2.0,2,4.0,7.0,3
5173,0,1.0,71,0.0,4.0,2.0,3,1.0,6.0,2
5174,0,0.0,26,0.0,9.0,0.0,3,6.0,3.0,1
5175,0,1.0,84,1.0,6.0,1.0,3,1.0,6.0,1
5176,1,1.0,56,0.0,6.0,0.0,1,2.0,6.0,3
5177,1,0.0,27,0.0,8.0,8.0,3,4.0,4.0,4
5178,1,0.0,36,0.0,4.0,3.0,3,3.0,6.0,4
5179,0,1.0,70,1.0,1.0,1.0,3,3.0,7.0,2
5180,0,1.0,40,1.0,4.0,0.0,2,2.0,6.0,3
5181,1,0.0,22,0.0,2.0,0.0,3,4.0,2.0,4
5182,1,1.0,48,1.0,1.0,4.0,3,1.0,6.0,2
5183,0,1.0,41,1.0,1.0,9.0,2,2.0,6.0,3
5184,1,1.0,77,1.0,6.0,0.0,3,2.0,3.0,3
5185,1,1.0,72,1.0,1.0,6.0,3,1.0,6.0,4
5186,0,0.0,21,0.0,2.0,1.0,3,3.0,3.0,4
5187,0,0.0,29,1.0,2.0,3.0,3,4.0,2.0,3
5188,0,0.0,29,1.0,1.0,7.0,3,7.0,4.0,4
5189,1,0.0,18,0.0,2.0,0.0,3,2.0,4.0,4
5190,0,1.0,38,1.0,4.0,0.0,2,2.0,6.0,2
5191,0,1.0,48,1.0,9.0,3.0,2,2.0,3.0,2
5192,0,1.0,48,1.0,5.0,1.0,2,2.0,2.0,1
5193,0,0.0,37,1.0,1.0,3.0,3,1.0,6.0,3
5194,1,0.0,32,1.0,2.0,9.0,3,5.0,6.0,4
5195,1,0.0,33,0.0,2.0,3.0,3,5.0,2.0,2
5196,1,1.0,47,0.0,1.0,0.0,2,5.0,4.0,1
5197,1,1.0,63,1.0,1.0,1.0,2,3.0,4.0,3
5199,1,1.0,65,1.0,6.0,11.0,1,2.0,6.0,3
5200,1,1.0,22,0.0,2.0,1.0,2,4.0,7.0,4
5201,0,1.0,42,0.0,4.0,4.0,3,1.0,6.0,2
5202,1,1.0,43,0.0,1.0,8.0,3,1.0,6.0,1
5203,1,0.0,27,1.0,1.0,5.0,3,4.0,3.0,2
5204,1,0.0,42,1.0,1.0,7.0,3,1.0,6.0,1
5206,1,0.0,33,1.0,5.0,9.0,3,6.0,4.0,4
5207,1,1.0,58,0.0,7.0,0.0,1,4.0,3.0,2
5208,1,0.0,21,0.0,5.0,0.0,3,3.0,6.0,1
5209,0,0.0,85,1.0,9.0,4.0,3,1.0,6.0,4
5210,1,0.0,41,0.0,5.0,1.0,3,3.0,6.0,2
5211,0,1.0,57,0.0,4.0,0.0,3,1.0,3.0,2
5212,1,1.0,38,0.0,5.0,0.0,2,5.0,6.0,1
5213,1,1.0,50,1.0,1.0,0.0,2,5.0,6.0,3
5215,1,0.0,26,0.0,2.0,1.0,3,6.0,6.0,3
5216,1,1.0,25,1.0,1.0,12.0,3,2.0,6.0,1
5219,0,0.0,30,1.0,4.0,3.0,3,3.0,6.0,4
5220,0,1.0,36,1.0,5.0,0.0,3,1.0,6.0,2
5221,0,0.0,22,0.0,2.0,1.0,3,9.0,4.0,4
5223,1,1.0,42,1.0,7.0,1.0,1,5.0,6.0,2
5224,1,0.0,21,0.0,2.0,1.0,3,2.0,2.0,4
5225,1,1.0,38,1.0,7.0,0.0,1,3.0,6.0,3
5227,0,0.0,25,1.0,4.0,8.0,3,3.0,6.0,4
5228,0,1.0,69,1.0,1.0,1.0,1,2.0,6.0,2
5229,1,1.0,53,1.0,1.0,9.0,3,1.0,6.0,2
5230,1,1.0,36,1.0,1.0,1.0,3,2.0,6.0,3
5233,0,0.0,51,1.0,6.0,6.0,3,1.0,6.0,2
5234,1,0.0,43,1.0,3.0,5.0,3,1.0,3.0,4
5235,1,0.0,42,1.0,1.0,1.0,3,1.0,6.0,2
5236,1,0.0,37,1.0,1.0,7.0,3,2.0,6.0,1
5237,1,1.0,66,0.0,6.0,0.0,1,2.0,6.0,2
5238,1,1.0,39,1.0,1.0,1.0,2,2.0,1.0,1
5239,0,0.0,21,0.0,3.0,5.0,3,5.0,4.0,4
5241,0,1.0,28,1.0,7.0,8.0,1,2.0,6.0,3
5243,1,0.0,26,1.0,2.0,1.0,3,1.0,6.0,4
5244,1,0.0,18,0.0,2.0,8.0,3,6.0,4.0,4
5245,1,0.0,23,0.0,2.0,1.0,3,8.0,4.0,4
5246,0,1.0,45,1.0,1.0,1.0,2,5.0,3.0,2
5247,0,1.0,65,0.0,4.0,1.0,2,3.0,4.0,1
5248,0,1.0,87,0.0,1.0,0.0,3,1.0,6.0,1
5249,0,1.0,56,1.0,1.0,5.0,2,4.0,6.0,3
5250,1,0.0,47,1.0,1.0,1.0,3,2.0,6.0,2
5251,0,0.0,68,1.0,5.0,1.0,3,1.0,6.0,1
5253,1,1.0,40,1.0,1.0,6.0,3,1.0,6.0,1
5254,0,1.0,41,1.0,5.0,0.0,3,1.0,6.0,2
5256,1,0.0,35,1.0,1.0,9.0,3,1.0,6.0,2
5257,1,1.0,66,1.0,7.0,1.0,1,2.0,6.0,3
5258,1,0.0,22,0.0,5.0,8.0,3,3.0,6.0,4
5260,1,0.0,18,0.0,8.0,1.0,3,4.0,1.0,4
5261,1,1.0,60,0.0,1.0,0.0,3,1.0,6.0,2
5262,0,1.0,40,0.0,1.0,0.0,3,1.0,4.0,4
5263,1,0.0,28,0.0,3.0,1.0,3,2.0,6.0,4
5264,1,1.0,42,0.0,1.0,6.0,3,2.0,6.0,2
5265,1,0.0,46,1.0,1.0,1.0,3,2.0,6.0,2
5266,0,0.0,23,0.0,2.0,9.0,3,4.0,4.0,4
5267,1,1.0,43,1.0,1.0,0.0,3,1.0,6.0,2
5268,0,0.0,20,0.0,3.0,0.0,3,6.0,2.0,2
5269,0,0.0,27,1.0,4.0,4.0,3,2.0,6.0,4
5272,1,1.0,60,0.0,1.0,0.0,2,2.0,4.0,2
5273,0,1.0,71,1.0,6.0,0.0,1,2.0,6.0,3
5274,0,0.0,39,1.0,3.0,7.0,3,1.0,6.0,1
5275,0,1.0,35,1.0,1.0,1.0,3,2.0,6.0,2
5276,1,0.0,19,0.0,2.0,1.0,3,4.0,7.0,4
5277,1,0.0,53,1.0,1.0,0.0,3,1.0,6.0,1
5278,1,0.0,23,0.0,2.0,4.0,3,9.0,2.0,4
5279,0,1.0,50,1.0,1.0,4.0,3,1.0,6.0,2
5280,1,1.0,35,1.0,7.0,4.0,1,4.0,6.0,3
5281,1,1.0,32,1.0,5.0,11.0,2,2.0,6.0,1
5282,0,1.0,33,0.0,4.0,5.0,1,3.0,6.0,4
5284,1,1.0,47,1.0,1.0,0.0,2,4.0,6.0,2
5285,0,0.0,37,1.0,4.0,0.0,3,1.0,4.0,1
5287,0,0.0,23,0.0,2.0,9.0,3,3.0,6.0,4
5288,0,0.0,30,1.0,3.0,9.0,3,1.0,6.0,4
5289,0,0.0,28,0.0,2.0,3.0,3,2.0,6.0,1
5290,1,1.0,39,1.0,1.0,1.0,3,1.0,6.0,2
5291,1,1.0,81,0.0,6.0,1.0,1,2.0,6.0,1
5292,0,1.0,65,0.0,4.0,0.0,2,2.0,6.0,2
5293,1,1.0,30,1.0,2.0,0.0,3,2.0,6.0,1
5294,1,0.0,40,1.0,1.0,8.0,3,1.0,6.0,2
5295,1,0.0,28,1.0,1.0,4.0,3,6.0,4.0,2
5296,1,1.0,28,1.0,5.0,0.0,3,9.0,4.0,4
5297,0,1.0,60,1.0,9.0,1.0,3,4.0,6.0,3
5298,1,1.0,48,1.0,3.0,1.0,3,3.0,6.0,1
5299,1,1.0,70,1.0,6.0,3.0,3,1.0,6.0,4
5300,0,1.0,39,1.0,3.0,7.0,2,2.0,6.0,2
5301,1,1.0,42,0.0,5.0,5.0,2,5.0,6.0,2
5302,1,1.0,38,0.0,3.0,1.0,2,2.0,6.0,2
5303,1,0.0,35,1.0,1.0,0.0,3,1.0,6.0,3
5304,1,1.0,43,1.0,3.0,1.0,2,3.0,6.0,2
5305,0,1.0,83,1.0,6.0,1.0,3,1.0,6.0,2
5306,1,1.0,43,1.0,1.0,8.0,3,1.0,6.0,2
5307,0,1.0,46,1.0,1.0,0.0,2,4.0,6.0,3
5308,1,1.0,50,1.0,5.0,0.0,2,3.0,6.0,2
5309,0,0.0,38,1.0,1.0,8.0,3,1.0,6.0,2
5310,1,1.0,69,0.0,7.0,1.0,1,2.0,6.0,3
5311,0,1.0,38,1.0,1.0,1.0,2,2.0,6.0,3
5312,0,0.0,26,1.0,2.0,0.0,3,3.0,6.0,4
5313,1,0.0,37,0.0,2.0,0.0,3,5.0,3.0,1
5314,1,1.0,72,1.0,7.0,0.0,1,2.0,6.0,3
5315,1,1.0,52,1.0,1.0,1.0,2,4.0,6.0,2
5316,1,1.0,85,1.0,6.0,1.0,1,2.0,4.0,1
5317,0,0.0,29,1.0,2.0,6.0,3,3.0,6.0,4
5318,1,0.0,26,0.0,2.0,0.0,3,4.0,3.0,3
5319,0,0.0,33,1.0,5.0,0.0,3,6.0,4.0,3
5320,0,0.0,40,1.0,2.0,0.0,3,1.0,2.0,4
5321,1,1.0,79,1.0,6.0,2.0,1,2.0,6.0,2
5322,1,0.0,35,0.0,1.0,1.0,3,1.0,7.0,1
5323,0,1.0,68,1.0,6.0,0.0,3,1.0,6.0,3
5324,1,1.0,36,1.0,1.0,7.0,2,5.0,2.0,2
5325,1,1.0,51,1.0,7.0,3.0,1,5.0,6.0,3
5326,1,1.0,25,1.0,1.0,8.0,3,4.0,6.0,4
5327,0,1.0,35,1.0,1.0,0.0,2,2.0,6.0,3
5329,0,1.0,55,1.0,1.0,1.0,2,4.0,3.0,3
5330,1,1.0,35,0.0,7.0,1.0,1,3.0,6.0,3
5331,0,0.0,39,0.0,4.0,6.0,3,1.0,3.0,3
5332,1,1.0,83,0.0,7.0,1.0,1,2.0,6.0,4
5333,1,1.0,45,1.0,1.0,1.0,2,2.0,6.0,3
5334,1,1.0,40,1.0,1.0,9.0,3,2.0,6.0,3
5335,0,0.0,27,1.0,1.0,1.0,3,5.0,6.0,3
5336,1,1.0,51,0.0,3.0,7.0,2,3.0,6.0,3
5337,1,1.0,35,1.0,1.0,1.0,2,3.0,6.0,2
5338,1,1.0,57,1.0,1.0,0.0,3,2.0,6.0,3
5339,1,1.0,20,0.0,2.0,1.0,2,4.0,7.0,4
5340,0,0.0,49,1.0,1.0,4.0,3,1.0,6.0,1
5341,1,0.0,52,1.0,3.0,1.0,3,2.0,6.0,2
5342,1,1.0,35,1.0,1.0,1.0,2,3.0,6.0,3
5343,1,1.0,39,1.0,2.0,1.0,3,3.0,6.0,4
5344,1,1.0,69,1.0,7.0,0.0,3,2.0,4.0,2
5345,0,0.0,26,1.0,3.0,6.0,3,2.0,6.0,4
5346,1,1.0,36,1.0,1.0,8.0,3,4.0,4.0,4
5347,0,1.0,25,1.0,4.0,6.0,2,2.0,6.0,1
5348,0,1.0,60,1.0,1.0,0.0,3,1.0,6.0,2
5349,0,0.0,37,1.0,2.0,1.0,3,2.0,6.0,1
5350,0,0.0,42,0.0,1.0,0.0,3,1.0,5.0,4
5351,1,0.0,22,0.0,2.0,9.0,3,4.0,3.0,4
5352,1,1.0,41,0.0,5.0,2.0,2,4.0,6.0,1
5353,1,1.0,75,0.0,7.0,0.0,3,1.0,6.0,4
5354,0,1.0,77,1.0,1.0,0.0,1,2.0,6.0,2
5356,0,0.0,31,1.0,2.0,8.0,3,4.0,6.0,3
5357,1,0.0,33,0.0,5.0,1.0,3,2.0,3.0,2
5358,1,1.0,60,1.0,7.0,1.0,1,4.0,6.0,2
5359,0,1.0,61,1.0,1.0,1.0,3,2.0,6.0,3
5360,0,0.0,29,0.0,9.0,8.0,3,1.0,4.0,4
5361,1,0.0,25,1.0,2.0,1.0,3,4.0,6.0,4
5362,1,1.0,83,1.0,1.0,2.0,1,2.0,6.0,1
5363,0,0.0,38,1.0,1.0,7.0,3,1.0,6.0,3
5364,1,0.0,28,1.0,1.0,0.0,3,4.0,7.0,3
5365,1,1.0,65,1.0,3.0,0.0,1,2.0,6.0,1
5366,0,1.0,61,1.0,5.0,0.0,2,4.0,7.0,2
5367,0,1.0,51,0.0,4.0,4.0,3,2.0,4.0,4
5368,1,1.0,36,0.0,7.0,2.0,1,3.0,4.0,4
5369,0,1.0,55,1.0,1.0,2.0,2,2.0,6.0,3
5370,0,1.0,46,1.0,1.0,0.0,2,4.0,6.0,1
5371,0,1.0,43,1.0,1.0,8.0,2,2.0,6.0,2
5372,1,1.0,57,0.0,5.0,4.0,3,3.0,4.0,2
5373,1,1.0,35,0.0,5.0,0.0,3,1.0,4.0,1
5375,0,1.0,37,1.0,1.0,0.0,3,3.0,6.0,1
5376,1,1.0,35,1.0,1.0,4.0,2,2.0,6.0,1
5377,1,1.0,37,0.0,7.0,1.0,3,2.0,6.0,1
5378,1,1.0,38,1.0,7.0,0.0,2,3.0,6.0,2
5379,1,0.0,19,0.0,2.0,1.0,3,3.0,4.0,4
5380,1,0.0,36,1.0,1.0,0.0,3,1.0,3.0,2
5381,1,1.0,61,1.0,1.0,2.0,2,2.0,6.0,3
5382,1,1.0,53,0.0,1.0,1.0,2,6.0,6.0,1
5383,1,1.0,45,1.0,1.0,0.0,3,1.0,6.0,3
5384,0,1.0,42,0.0,3.0,1.0,3,6.0,3.0,2
5385,0,1.0,83,1.0,6.0,0.0,1,2.0,6.0,3
5388,0,1.0,80,0.0,6.0,1.0,1,2.0,6.0,3
5389,0,0.0,18,0.0,2.0,0.0,3,5.0,3.0,4
5391,1,0.0,36,0.0,8.0,0.0,3,2.0,6.0,4
5392,0,0.0,43,1.0,1.0,8.0,3,1.0,6.0,1
5394,1,0.0,38,1.0,5.0,4.0,3,1.0,2.0,2
5395,1,1.0,45,1.0,1.0,7.0,1,4.0,3.0,1
5396,1,1.0,72,1.0,6.0,0.0,1,2.0,6.0,3
5397,0,1.0,43,1.0,5.0,9.0,3,2.0,4.0,1
5398,0,0.0,29,1.0,3.0,8.0,3,2.0,6.0,1
5399,1,0.0,45,1.0,1.0,1.0,3,2.0,6.0,1
5400,0,0.0,29,1.0,9.0,13.0,3,1.0,6.0,1
5401,1,0.0,43,1.0,1.0,7.0,3,3.0,6.0,1
5402,0,1.0,42,0.0,1.0,0.0,2,3.0,6.0,1
5403,1,1.0,47,0.0,3.0,9.0,2,6.0,6.0,3
5405,0,1.0,60,1.0,6.0,1.0,1,3.0,6.0,3
5406,1,1.0,41,1.0,7.0,5.0,3,2.0,1.0,1
5407,1,0.0,27,1.0,1.0,7.0,3,3.0,6.0,4
5408,0,0.0,46,1.0,1.0,8.0,3,1.0,6.0,3
5409,0,0.0,25,1.0,1.0,2.0,3,2.0,6.0,1
5410,0,0.0,22,0.0,2.0,1.0,3,3.0,6.0,4
5411,1,1.0,56,0.0,7.0,1.0,2,3.0,6.0,2
5412,0,1.0,35,1.0,9.0,9.0,2,2.0,4.0,2
5413,1,1.0,50,1.0,1.0,8.0,2,2.0,6.0,3
5414,1,0.0,33,0.0,5.0,1.0,3,6.0,4.0,1
5415,0,1.0,69,0.0,3.0,1.0,3,2.0,3.0,2
5416,0,1.0,38,1.0,4.0,4.0,3,2.0,4.0,1
5417,1,1.0,42,1.0,5.0,1.0,2,5.0,4.0,3
5418,1,1.0,61,1.0,3.0,3.0,2,6.0,6.0,2
5419,0,0.0,20,0.0,2.0,4.0,3,6.0,2.0,4
5421,1,1.0,40,0.0,3.0,5.0,3,4.0,3.0,4
5422,1,1.0,51,1.0,5.0,1.0,1,2.0,3.0,3
5423,0,1.0,58,1.0,1.0,4.0,2,5.0,6.0,3
5424,0,0.0,33,1.0,2.0,1.0,3,5.0,6.0,3
5425,1,0.0,26,0.0,3.0,0.0,3,2.0,6.0,1
5426,1,1.0,58,0.0,7.0,4.0,1,3.0,6.0,3
5427,1,1.0,65,1.0,9.0,0.0,1,2.0,6.0,1
5428,1,1.0,41,1.0,4.0,1.0,2,2.0,4.0,3
5429,1,1.0,42,1.0,5.0,0.0,2,2.0,6.0,3
5430,1,1.0,25,0.0,4.0,14.0,3,1.0,6.0,4
5431,0,0.0,30,0.0,9.0,10.0,3,6.0,6.0,4
5433,0,1.0,51,0.0,2.0,0.0,1,3.0,4.0,4
5434,1,0.0,26,1.0,5.0,1.0,3,4.0,6.0,3
5435,0,1.0,37,0.0,3.0,2.0,2,4.0,4.0,1
5436,0,0.0,25,0.0,5.0,0.0,3,2.0,6.0,4
5437,1,0.0,41,1.0,8.0,0.0,3,2.0,6.0,4
5438,0,1.0,83,1.0,7.0,1.0,1,3.0,6.0,1
5439,1,1.0,35,1.0,3.0,0.0,2,3.0,6.0,3
5440,1,0.0,21,0.0,2.0,3.0,3,7.0,4.0,4
5441,0,0.0,28,1.0,4.0,0.0,3,3.0,6.0,4
5443,1,1.0,51,0.0,7.0,0.0,3,4.0,4.0,2
5444,1,0.0,25,1.0,3.0,1.0,3,3.0,6.0,1
5445,1,0.0,29,1.0,2.0,2.0,3,3.0,6.0,3
5446,1,1.0,45,0.0,8.0,1.0,3,2.0,3.0,4
5447,0,1.0,47,0.0,4.0,8.0,2,5.0,4.0,2
5448,0,0.0,40,1.0,1.0,8.0,3,2.0,6.0,2
5449,0,1.0,65,1.0,6.0,1.0,3,1.0,6.0,1
5450,1,0.0,40,1.0,1.0,2.0,3,1.0,3.0,2
5451,1,1.0,42,1.0,5.0,8.0,2,2.0,2.0,2
5452,1,1.0,45,1.0,1.0,2.0,2,3.0,3.0,4
5453,0,1.0,58,1.0,4.0,1.0,3,1.0,3.0,1
5454,0,0.0,30,0.0,5.0,1.0,3,3.0,2.0,4
5455,1,1.0,35,1.0,1.0,10.0,1,2.0,6.0,2
5456,0,1.0,53,0.0,9.0,9.0,3,1.0,6.0,1
5458,0,1.0,88,1.0,1.0,1.0,1,2.0,6.0,3
5459,0,0.0,27,0.0,8.0,0.0,3,3.0,2.0,3
5460,1,0.0,39,1.0,1.0,9.0,3,1.0,6.0,1
5461,0,0.0,28,0.0,1.0,1.0,3,4.0,4.0,2
5462,1,1.0,35,0.0,3.0,9.0,3,3.0,1.0,1
5463,1,1.0,76,0.0,7.0,1.0,1,2.0,4.0,1
5464,0,0.0,33,1.0,2.0,0.0,3,1.0,6.0,4
5465,0,1.0,59,1.0,5.0,5.0,3,2.0,6.0,1
5466,0,1.0,45,1.0,5.0,0.0,3,1.0,4.0,2
5468,0,1.0,86,0.0,6.0,0.0,1,2.0,6.0,2
5470,0,0.0,25,0.0,2.0,0.0,3,8.0,7.0,2
5471,0,0.0,33,1.0,3.0,0.0,3,3.0,6.0,1
5472,0,1.0,62,1.0,1.0,0.0,1,2.0,6.0,3
5473,0,1.0,55,1.0,1.0,4.0,2,4.0,7.0,3
5474,1,0.0,39,1.0,1.0,0.0,3,1.0,1.0,1
5475,1,0.0,30,1.0,2.0,3.0,3,6.0,7.0,4
5476,0,1.0,37,0.0,7.0,0.0,1,2.0,1.0,1
5477,0,0.0,40,0.0,8.0,0.0,3,1.0,6.0,1
5478,1,0.0,38,1.0,1.0,6.0,3,4.0,2.0,1
5479,1,1.0,52,0.0,1.0,1.0,3,2.0,6.0,1
5480,0,1.0,48,0.0,4.0,1.0,2,5.0,3.0,2
5481,0,1.0,60,0.0,4.0,1.0,2,5.0,4.0,2
5482,0,0.0,36,1.0,4.0,9.0,3,1.0,4.0,1
5483,1,1.0,59,1.0,5.0,0.0,2,2.0,4.0,3
5484,1,1.0,71,0.0,3.0,0.0,2,3.0,6.0,1
5485,1,1.0,37,1.0,7.0,1.0,2,2.0,6.0,2
