,Пол,Семейное_положение,Возраст,Высшее_образование,Профессия,Опыт_работы,Уровень_расходов,Размер_семьи,Анонимная_категория,Целевая_категория
6073,0,0.0,73,1.0,1.0,0.0,3,1.0,6.0,3
6074,1,1.0,51,1.0,1.0,2.0,3,2.0,6.0,1
6075,1,0.0,89,1.0,1.0,1.0,3,,6.0,1
6076,1,1.0,60,0.0,7.0,0.0,1,2.0,6.0,2
6077,1,0.0,40,1.0,2.0,,3,2.0,6.0,4
6078,0,0.0,22,0.0,2.0,9.0,3,4.0,6.0,4
6079,1,1.0,28,1.0,4.0,9.0,2,2.0,3.0,3
6080,0,1.0,52,1.0,1.0,1.0,2,3.0,6.0,3
6081,0,0.0,28,0.0,5.0,0.0,3,4.0,6.0,3
6082,0,1.0,37,1.0,1.0,5.0,2,2.0,6.0,2
6083,1,1.0,53,1.0,5.0,2.0,2,3.0,6.0,3
6084,0,0.0,23,0.0,6.0,0.0,3,6.0,3.0,2
6085,0,1.0,75,1.0,6.0,0.0,1,2.0,6.0,2
6086,1,1.0,71,1.0,3.0,,1,2.0,6.0,2
6087,1,1.0,53,1.0,1.0,0.0,1,4.0,6.0,3
6088,1,1.0,30,1.0,1.0,12.0,2,2.0,6.0,2
6089,0,1.0,31,0.0,3.0,0.0,2,2.0,3.0,1
6090,1,0.0,27,1.0,5.0,0.0,3,5.0,6.0,2
6091,1,1.0,65,1.0,6.0,0.0,3,1.0,6.0,1
6092,1,1.0,27,0.0,3.0,,2,3.0,4.0,4
6093,1,1.0,52,0.0,3.0,0.0,2,2.0,4.0,2
6094,0,1.0,52,1.0,1.0,3.0,3,2.0,,2
6095,0,0.0,51,0.0,4.0,8.0,3,6.0,4.0,4
6096,0,1.0,30,1.0,4.0,8.0,2,5.0,4.0,4
6097,1,0.0,42,1.0,1.0,11.0,3,2.0,6.0,3
6098,0,0.0,19,0.0,2.0,9.0,3,8.0,5.0,4
6099,1,1.0,50,1.0,7.0,0.0,1,4.0,6.0,2
6100,1,1.0,41,1.0,1.0,0.0,2,4.0,4.0,3
6101,0,0.0,36,0.0,4.0,14.0,3,4.0,6.0,4
6102,0,1.0,43,1.0,2.0,0.0,2,2.0,3.0,1
6103,1,1.0,85,0.0,6.0,0.0,3,1.0,6.0,4
6104,1,0.0,70,0.0,,,3,4.0,4.0,4
6105,0,,22,0.0,2.0,5.0,3,4.0,2.0,4
6106,1,1.0,43,1.0,1.0,,2,2.0,6.0,2
6107,0,1.0,47,1.0,1.0,1.0,2,2.0,7.0,3
6108,0,1.0,60,1.0,6.0,0.0,3,2.0,6.0,4
6109,1,0.0,30,1.0,2.0,0.0,3,,1.0,4
6110,0,0.0,37,1.0,5.0,5.0,3,1.0,2.0,2
6111,1,0.0,31,1.0,2.0,0.0,3,2.0,4.0,3
6112,0,0.0,36,0.0,4.0,,3,2.0,6.0,4
6113,1,1.0,82,1.0,6.0,0.0,3,,4.0,1
6114,0,,49,0.0,8.0,1.0,2,3.0,4.0,1
6115,1,0.0,33,1.0,9.0,,3,1.0,6.0,4
6116,1,0.0,37,1.0,1.0,4.0,3,7.0,7.0,1
6117,1,1.0,35,1.0,4.0,1.0,2,4.0,3.0,1
6118,1,0.0,50,1.0,1.0,1.0,3,1.0,2.0,2
6119,1,0.0,21,0.0,2.0,1.0,3,4.0,4.0,4
6120,1,1.0,59,0.0,3.0,1.0,2,2.0,7.0,3
6121,0,0.0,20,0.0,2.0,1.0,3,5.0,4.0,4
6122,0,0.0,49,1.0,4.0,9.0,3,1.0,6.0,1
6123,1,1.0,62,1.0,7.0,0.0,1,4.0,6.0,3
6124,1,1.0,61,1.0,1.0,0.0,2,5.0,6.0,3
6125,1,1.0,43,1.0,9.0,,2,2.0,4.0,1
6126,0,1.0,41,0.0,8.0,5.0,2,3.0,6.0,1
6127,1,1.0,21,0.0,5.0,1.0,3,3.0,3.0,4
6128,0,1.0,42,1.0,1.0,,1,3.0,6.0,3
6129,0,1.0,38,0.0,4.0,1.0,2,6.0,4.0,2
6130,1,1.0,36,1.0,7.0,,1,4.0,6.0,2
6131,1,1.0,51,1.0,2.0,,3,2.0,6.0,1
6132,0,1.0,48,1.0,1.0,2.0,3,2.0,6.0,3
6133,0,0.0,29,1.0,9.0,,3,1.0,1.0,4
6134,1,0.0,30,1.0,2.0,1.0,3,1.0,6.0,4
6135,1,1.0,25,,1.0,6.0,3,1.0,6.0,1
6136,1,0.0,19,0.0,2.0,0.0,3,4.0,2.0,4
6137,1,1.0,88,0.0,6.0,1.0,3,1.0,,4
6138,1,1.0,43,1.0,2.0,1.0,1,4.0,4.0,2
6139,1,1.0,38,1.0,3.0,2.0,2,2.0,6.0,2
6140,1,0.0,32,0.0,5.0,10.0,3,2.0,6.0,4
6141,0,0.0,38,1.0,2.0,8.0,3,2.0,6.0,4
6142,0,0.0,43,1.0,1.0,0.0,3,3.0,6.0,1
6143,1,0.0,76,1.0,6.0,0.0,3,2.0,6.0,1
6144,1,0.0,30,1.0,2.0,9.0,3,5.0,6.0,4
6145,1,0.0,31,0.0,2.0,1.0,3,4.0,7.0,4
6146,1,0.0,23,0.0,2.0,0.0,3,3.0,3.0,4
6147,1,1.0,70,0.0,6.0,0.0,1,3.0,1.0,2
6148,0,0.0,25,0.0,4.0,1.0,3,1.0,4.0,1
6149,1,0.0,29,0.0,8.0,1.0,3,2.0,6.0,4
6150,0,1.0,50,1.0,1.0,1.0,2,3.0,6.0,3
6151,1,1.0,71,1.0,1.0,1.0,2,2.0,6.0,3
6152,0,0.0,18,0.0,2.0,0.0,3,5.0,4.0,4
6153,1,0.0,42,1.0,1.0,8.0,3,,6.0,1
6154,1,0.0,35,0.0,2.0,,3,1.0,4.0,4
6155,0,1.0,45,1.0,1.0,8.0,2,2.0,,2
6156,0,0.0,41,1.0,1.0,2.0,3,1.0,6.0,1
6157,1,0.0,20,0.0,8.0,0.0,3,3.0,3.0,2
6158,1,1.0,27,0.0,3.0,14.0,2,2.0,6.0,1
6159,1,1.0,27,1.0,2.0,1.0,1,2.0,6.0,4
6160,0,0.0,18,0.0,2.0,0.0,3,4.0,4.0,4
6161,0,1.0,41,1.0,1.0,9.0,1,2.0,2.0,2
6162,1,1.0,67,0.0,6.0,1.0,2,2.0,6.0,1
6163,0,1.0,28,1.0,1.0,0.0,3,2.0,7.0,1
6164,0,0.0,29,0.0,2.0,8.0,3,,,4
6165,1,1.0,45,0.0,1.0,1.0,2,4.0,6.0,2
6166,1,1.0,36,0.0,7.0,8.0,1,4.0,6.0,3
6167,0,1.0,79,1.0,1.0,,2,2.0,6.0,3
6168,0,0.0,33,0.0,4.0,1.0,3,3.0,6.0,3
6169,0,1.0,87,1.0,1.0,1.0,2,2.0,6.0,3
6170,0,1.0,52,1.0,1.0,3.0,3,1.0,6.0,1
6171,0,0.0,32,0.0,2.0,1.0,3,3.0,6.0,4
6172,0,0.0,42,1.0,4.0,1.0,3,7.0,4.0,1
6173,1,0.0,22,0.0,2.0,8.0,3,5.0,2.0,4
6174,0,0.0,18,0.0,5.0,2.0,3,4.0,6.0,4
6175,0,0.0,26,0.0,5.0,1.0,3,4.0,2.0,4
6176,0,1.0,66,1.0,1.0,0.0,2,2.0,6.0,3
6177,0,1.0,66,0.0,4.0,6.0,2,4.0,5.0,2
6178,1,1.0,69,0.0,6.0,1.0,3,2.0,1.0,2
6179,1,0.0,25,1.0,8.0,,3,5.0,3.0,3
6180,1,1.0,55,1.0,1.0,1.0,3,2.0,6.0,1
6181,0,1.0,49,1.0,1.0,6.0,3,2.0,6.0,3
6182,1,1.0,61,1.0,5.0,3.0,3,2.0,6.0,1
6183,0,0.0,47,1.0,1.0,0.0,3,1.0,1.0,3
6184,1,1.0,59,1.0,7.0,0.0,1,5.0,6.0,3
6185,1,1.0,38,1.0,1.0,3.0,2,4.0,6.0,2
6186,1,1.0,55,1.0,1.0,8.0,2,2.0,2.0,3
6187,0,0.0,25,0.0,9.0,1.0,3,1.0,2.0,4
6188,1,0.0,36,0.0,1.0,2.0,3,4.0,6.0,1
6189,1,1.0,41,1.0,3.0,0.0,3,1.0,6.0,1
6190,0,0.0,39,0.0,4.0,1.0,3,3.0,3.0,1
6191,0,0.0,20,0.0,2.0,1.0,3,3.0,6.0,4
6192,0,0.0,33,0.0,4.0,0.0,3,5.0,3.0,4
6193,0,1.0,78,0.0,6.0,0.0,1,3.0,6.0,2
6194,0,1.0,87,0.0,6.0,0.0,3,1.0,4.0,1
6195,1,0.0,19,0.0,2.0,1.0,3,6.0,4.0,4
6196,0,0.0,23,0.0,,0.0,3,2.0,6.0,4
6197,0,1.0,60,1.0,1.0,1.0,1,4.0,6.0,3
6198,1,1.0,77,0.0,6.0,1.0,1,2.0,6.0,3
6199,0,1.0,43,0.0,3.0,5.0,3,1.0,3.0,4
6200,0,1.0,51,1.0,1.0,6.0,2,3.0,6.0,3
6201,1,0.0,18,0.0,5.0,0.0,3,5.0,2.0,3
6202,0,0.0,46,1.0,1.0,0.0,3,2.0,6.0,2
6203,0,0.0,20,0.0,2.0,1.0,3,5.0,6.0,4
6204,0,0.0,27,1.0,2.0,0.0,3,5.0,4.0,1
6205,1,1.0,26,1.0,1.0,0.0,3,2.0,1.0,3
6206,0,1.0,57,1.0,1.0,0.0,1,3.0,3.0,3
6207,1,1.0,53,1.0,1.0,6.0,2,2.0,6.0,3
6208,1,1.0,38,1.0,1.0,2.0,3,2.0,6.0,3
6209,1,1.0,41,0.0,5.0,1.0,3,3.0,6.0,1
6210,0,1.0,81,0.0,6.0,0.0,1,2.0,6.0,1
6211,0,1.0,38,0.0,4.0,0.0,3,3.0,4.0,1
6212,0,0.0,30,1.0,2.0,0.0,3,1.0,6.0,4
6213,1,1.0,37,0.0,3.0,2.0,3,3.0,6.0,1
6214,1,1.0,28,1.0,1.0,9.0,2,2.0,6.0,1
6215,1,1.0,43,0.0,1.0,1.0,1,3.0,6.0,2
6216,1,0.0,21,0.0,5.0,0.0,3,5.0,7.0,4
6217,1,1.0,33,1.0,1.0,1.0,2,3.0,6.0,1
6218,1,1.0,78,1.0,6.0,1.0,1,2.0,6.0,1
6219,0,0.0,18,0.0,,0.0,3,6.0,4.0,4
6220,1,0.0,23,0.0,2.0,1.0,3,5.0,3.0,4
6221,0,0.0,27,0.0,2.0,9.0,3,2.0,6.0,1
6222,0,1.0,45,1.0,1.0,1.0,2,3.0,6.0,2
6223,1,0.0,31,0.0,5.0,0.0,3,1.0,6.0,4
6224,1,1.0,42,1.0,1.0,2.0,2,2.0,6.0,3
6225,0,0.0,37,1.0,2.0,1.0,3,3.0,6.0,3
6226,1,0.0,33,1.0,3.0,9.0,3,2.0,6.0,4
6227,1,0.0,32,1.0,2.0,1.0,3,3.0,6.0,1
6228,1,0.0,21,0.0,2.0,1.0,3,3.0,3.0,4
6229,0,0.0,32,0.0,5.0,7.0,3,4.0,3.0,4
6230,1,1.0,36,1.0,1.0,0.0,2,2.0,6.0,2
6231,1,1.0,43,1.0,1.0,9.0,3,2.0,6.0,3
6232,1,1.0,37,0.0,3.0,,2,3.0,4.0,1
6233,1,1.0,41,1.0,1.0,0.0,3,2.0,6.0,1
6234,1,1.0,41,1.0,4.0,1.0,2,2.0,6.0,3
6235,0,1.0,55,0.0,1.0,1.0,3,2.0,3.0,2
6236,1,1.0,61,0.0,4.0,9.0,2,4.0,6.0,3
6237,0,0.0,38,0.0,1.0,13.0,3,2.0,4.0,4
6238,1,1.0,62,1.0,3.0,0.0,2,6.0,6.0,3
6239,0,0.0,33,0.0,8.0,0.0,3,4.0,3.0,4
6240,1,1.0,53,1.0,3.0,1.0,2,2.0,6.0,2
6241,1,0.0,38,1.0,5.0,0.0,3,3.0,6.0,1
6242,1,1.0,51,0.0,1.0,2.0,2,4.0,7.0,3
6243,0,0.0,41,1.0,1.0,2.0,3,,3.0,1
6244,0,1.0,36,0.0,8.0,,3,4.0,4.0,4
6245,1,1.0,45,1.0,1.0,0.0,2,4.0,6.0,3
6246,0,1.0,71,0.0,4.0,2.0,3,1.0,6.0,2
6247,0,0.0,26,0.0,9.0,0.0,3,6.0,3.0,1
6248,0,1.0,84,1.0,6.0,1.0,3,1.0,6.0,1
6249,1,1.0,56,0.0,6.0,0.0,1,2.0,6.0,3
6250,1,0.0,27,0.0,8.0,8.0,3,4.0,4.0,4
6251,1,0.0,36,0.0,4.0,3.0,3,3.0,6.0,4
6252,0,1.0,70,1.0,1.0,1.0,3,3.0,7.0,2
6253,1,1.0,25,,1.0,8.0,3,,6.0,1
6254,0,1.0,40,1.0,4.0,0.0,2,2.0,6.0,3
6255,1,0.0,22,0.0,2.0,0.0,3,4.0,2.0,4
6256,1,1.0,48,1.0,1.0,4.0,3,1.0,6.0,2
6257,0,1.0,41,1.0,1.0,9.0,2,2.0,6.0,3
6258,1,1.0,77,1.0,6.0,0.0,3,2.0,3.0,3
6259,1,1.0,72,1.0,1.0,6.0,3,1.0,6.0,4
6260,0,0.0,21,0.0,2.0,1.0,3,3.0,3.0,4
6261,0,0.0,29,1.0,2.0,3.0,3,4.0,2.0,3
6262,0,1.0,33,1.0,9.0,,2,3.0,6.0,4
6263,0,0.0,29,1.0,1.0,7.0,3,7.0,4.0,4
6264,1,0.0,18,0.0,2.0,0.0,3,2.0,4.0,4
6265,0,1.0,38,1.0,4.0,0.0,2,2.0,6.0,2
6266,0,1.0,48,1.0,9.0,3.0,2,2.0,3.0,2
6267,0,1.0,48,1.0,5.0,1.0,2,2.0,2.0,1
6268,0,0.0,37,1.0,1.0,3.0,3,1.0,6.0,3
6269,1,0.0,32,1.0,2.0,9.0,3,5.0,6.0,4
6270,1,0.0,33,0.0,2.0,3.0,3,5.0,2.0,2
6271,1,0.0,31,0.0,2.0,,3,8.0,4.0,4
6272,1,1.0,47,0.0,1.0,0.0,2,5.0,4.0,1
6273,1,1.0,63,1.0,1.0,1.0,2,3.0,4.0,3
6274,0,0.0,26,1.0,2.0,5.0,3,2.0,6.0,4
6275,1,1.0,65,1.0,6.0,11.0,1,2.0,6.0,3
6276,1,1.0,22,0.0,2.0,1.0,2,4.0,7.0,4
6277,0,1.0,42,0.0,4.0,4.0,3,1.0,6.0,2
6278,1,1.0,43,0.0,1.0,8.0,3,1.0,6.0,1
6279,0,0.0,23,0.0,8.0,,3,4.0,3.0,2
6280,1,0.0,27,1.0,1.0,5.0,3,4.0,3.0,2
6281,1,0.0,42,1.0,1.0,7.0,3,1.0,6.0,1
6282,1,1.0,45,1.0,7.0,1.0,1,3.0,6.0,3
6283,1,0.0,33,1.0,5.0,9.0,3,6.0,4.0,4
6284,1,1.0,58,0.0,7.0,0.0,1,4.0,3.0,2
6285,1,0.0,21,0.0,5.0,0.0,3,3.0,6.0,1
6286,0,0.0,85,1.0,9.0,4.0,3,1.0,6.0,4
6287,1,0.0,41,0.0,5.0,1.0,3,3.0,6.0,2
6288,1,1.0,76,1.0,,1.0,1,2.0,6.0,1
6289,0,1.0,57,0.0,4.0,0.0,3,1.0,3.0,2
6290,1,1.0,38,0.0,5.0,0.0,2,5.0,6.0,1
6291,1,1.0,50,1.0,1.0,0.0,2,5.0,6.0,3
6292,1,0.0,25,1.0,1.0,,3,1.0,6.0,4
6293,1,0.0,33,0.0,2.0,1.0,3,4.0,6.0,3
6294,1,0.0,62,1.0,3.0,,3,1.0,6.0,4
6295,1,0.0,26,0.0,2.0,1.0,3,6.0,6.0,3
6296,1,1.0,25,1.0,1.0,12.0,3,2.0,6.0,1
6297,1,1.0,63,0.0,7.0,1.0,1,3.0,6.0,3
6298,1,0.0,19,0.0,2.0,,3,3.0,6.0,4
6299,0,1.0,26,0.0,2.0,,1,2.0,7.0,3
6300,0,0.0,26,1.0,1.0,9.0,3,1.0,6.0,1
6301,0,0.0,30,1.0,4.0,3.0,3,3.0,6.0,4
6302,0,1.0,36,1.0,5.0,0.0,3,1.0,6.0,2
6303,0,0.0,22,0.0,2.0,1.0,3,9.0,4.0,4
6304,0,,40,1.0,9.0,4.0,3,1.0,3.0,1
6305,1,0.0,27,0.0,5.0,9.0,3,4.0,6.0,4
6306,1,1.0,42,1.0,7.0,1.0,1,5.0,6.0,2
6307,1,0.0,21,0.0,2.0,1.0,3,2.0,2.0,4
6308,1,1.0,38,1.0,7.0,0.0,1,3.0,6.0,3
6309,1,1.0,63,1.0,1.0,0.0,2,4.0,6.0,3
6310,0,1.0,47,1.0,9.0,,1,5.0,6.0,1
6311,0,0.0,25,1.0,4.0,8.0,3,3.0,6.0,4
6312,0,1.0,69,1.0,1.0,1.0,1,2.0,6.0,2
6313,1,1.0,53,1.0,1.0,9.0,3,1.0,6.0,2
6314,1,1.0,36,1.0,1.0,1.0,3,2.0,6.0,3
6315,1,0.0,27,1.0,2.0,1.0,3,5.0,6.0,4
6316,0,0.0,59,1.0,1.0,0.0,3,,3.0,2
6317,1,0.0,19,0.0,2.0,1.0,3,3.0,6.0,4
6318,1,1.0,29,0.0,7.0,0.0,2,2.0,,4
6319,0,0.0,51,1.0,6.0,6.0,3,1.0,6.0,2
6320,1,0.0,43,1.0,3.0,5.0,3,1.0,3.0,4
6321,1,0.0,42,1.0,1.0,1.0,3,1.0,6.0,2
6322,0,1.0,72,1.0,5.0,,1,2.0,6.0,3
6323,1,0.0,37,1.0,1.0,7.0,3,2.0,6.0,1
6324,1,1.0,66,0.0,6.0,0.0,1,2.0,6.0,2
6325,1,1.0,39,1.0,1.0,1.0,2,2.0,1.0,1
6326,0,0.0,21,0.0,3.0,5.0,3,5.0,4.0,4
6327,1,0.0,21,0.0,2.0,1.0,3,4.0,6.0,4
6328,0,1.0,28,1.0,7.0,8.0,1,2.0,6.0,3
6329,1,1.0,56,1.0,1.0,0.0,2,4.0,6.0,3
6330,0,0.0,40,1.0,9.0,9.0,3,,6.0,4
6331,1,0.0,26,1.0,2.0,1.0,3,1.0,6.0,4
6332,1,0.0,18,0.0,2.0,8.0,3,6.0,4.0,4
6333,1,0.0,23,0.0,2.0,1.0,3,8.0,4.0,4
6334,0,1.0,45,1.0,1.0,1.0,2,5.0,3.0,2
6335,0,1.0,65,0.0,4.0,1.0,2,3.0,4.0,1
6336,0,1.0,87,0.0,1.0,0.0,3,1.0,6.0,1
6337,0,1.0,56,1.0,1.0,5.0,2,4.0,6.0,3
6338,1,0.0,47,1.0,1.0,1.0,3,2.0,6.0,2
6339,0,0.0,68,1.0,5.0,1.0,3,1.0,6.0,1
6340,1,0.0,18,0.0,2.0,1.0,3,3.0,4.0,4
6341,1,1.0,40,1.0,1.0,6.0,3,1.0,6.0,1
6342,0,1.0,41,1.0,5.0,0.0,3,1.0,6.0,2
6343,1,0.0,23,0.0,2.0,1.0,3,4.0,6.0,4
6344,1,0.0,35,1.0,1.0,9.0,3,1.0,6.0,2
6345,1,1.0,66,1.0,7.0,1.0,1,2.0,6.0,3
6346,1,0.0,22,0.0,5.0,8.0,3,3.0,6.0,4
6347,1,0.0,23,0.0,2.0,0.0,3,4.0,6.0,4
6348,1,0.0,18,0.0,8.0,1.0,3,4.0,1.0,4
6349,1,1.0,60,0.0,1.0,0.0,3,1.0,6.0,2
6350,0,1.0,40,0.0,1.0,0.0,3,1.0,4.0,4
6351,0,1.0,30,0.0,4.0,,2,8.0,4.0,4
6352,1,0.0,28,0.0,3.0,1.0,3,2.0,6.0,4
6353,1,1.0,42,0.0,1.0,6.0,3,2.0,6.0,2
6354,1,0.0,46,1.0,1.0,1.0,3,2.0,6.0,2
6355,0,0.0,23,0.0,2.0,9.0,3,4.0,4.0,4
6356,1,1.0,43,1.0,1.0,0.0,3,1.0,6.0,2
6357,0,0.0,20,0.0,3.0,0.0,3,6.0,2.0,2
6358,0,0.0,27,1.0,2.0,5.0,3,,6.0,3
6359,0,0.0,27,1.0,4.0,4.0,3,2.0,6.0,4
6360,1,1.0,82,1.0,6.0,0.0,3,1.0,6.0,4
6361,1,0.0,21,0.0,2.0,0.0,3,4.0,6.0,4
6362,0,0.0,25,0.0,5.0,,3,4.0,4.0,1
6363,1,1.0,60,0.0,1.0,0.0,2,2.0,4.0,2
6364,0,1.0,71,1.0,6.0,0.0,1,2.0,6.0,3
6365,0,0.0,39,1.0,3.0,7.0,3,1.0,6.0,1
6366,1,1.0,83,1.0,6.0,,3,1.0,6.0,4
6367,0,1.0,35,1.0,1.0,1.0,3,2.0,6.0,2
6368,1,0.0,19,0.0,2.0,1.0,3,4.0,7.0,4
6369,1,0.0,53,1.0,1.0,0.0,3,1.0,6.0,1
6370,1,0.0,23,0.0,2.0,4.0,3,9.0,2.0,4
6371,1,0.0,20,0.0,2.0,8.0,3,,3.0,4
6372,1,0.0,20,0.0,2.0,,3,3.0,6.0,4
6373,0,1.0,50,1.0,1.0,4.0,3,1.0,6.0,2
6374,1,1.0,35,1.0,7.0,4.0,1,4.0,6.0,3
6375,1,1.0,32,1.0,5.0,11.0,2,2.0,6.0,1
6376,0,1.0,33,0.0,4.0,5.0,1,3.0,6.0,4
6377,0,1.0,53,1.0,1.0,1.0,2,3.0,6.0,3
6378,1,1.0,47,1.0,1.0,0.0,2,4.0,6.0,2
6379,0,0.0,37,1.0,4.0,0.0,3,1.0,4.0,1
6380,1,1.0,50,1.0,1.0,0.0,2,4.0,6.0,3
6381,0,0.0,23,0.0,2.0,9.0,3,3.0,6.0,4
6382,0,0.0,30,1.0,3.0,9.0,3,1.0,6.0,4
6383,0,0.0,28,0.0,2.0,3.0,3,2.0,6.0,1
6384,1,1.0,39,1.0,1.0,1.0,3,1.0,6.0,2
6385,1,1.0,81,0.0,6.0,1.0,1,2.0,6.0,1
6386,0,1.0,65,0.0,4.0,0.0,2,2.0,6.0,2
6387,1,1.0,53,1.0,7.0,,1,3.0,6.0,3
6388,1,1.0,37,,3.0,0.0,3,,3.0,2
6389,1,1.0,30,1.0,2.0,0.0,3,2.0,6.0,1
6390,1,0.0,40,1.0,1.0,8.0,3,1.0,6.0,2
6391,1,0.0,28,1.0,1.0,4.0,3,6.0,4.0,2
6392,1,1.0,28,1.0,5.0,0.0,3,9.0,4.0,4
6393,0,1.0,60,1.0,9.0,1.0,3,4.0,6.0,3
6394,1,1.0,48,1.0,3.0,1.0,3,3.0,6.0,1
6395,1,1.0,70,1.0,6.0,3.0,3,1.0,6.0,4
6396,0,1.0,39,1.0,3.0,7.0,2,2.0,6.0,2
6397,1,1.0,42,0.0,5.0,5.0,2,5.0,6.0,2
6398,1,1.0,38,0.0,3.0,1.0,2,2.0,6.0,2
6399,1,0.0,35,1.0,1.0,0.0,3,1.0,6.0,3
6400,1,1.0,43,1.0,3.0,1.0,2,3.0,6.0,2
6401,0,1.0,83,1.0,6.0,1.0,3,1.0,6.0,2
6402,1,1.0,43,1.0,1.0,8.0,3,1.0,6.0,2
6403,0,1.0,46,1.0,1.0,0.0,2,4.0,6.0,3
6404,1,1.0,50,1.0,5.0,0.0,2,3.0,6.0,2
6405,0,0.0,38,1.0,1.0,8.0,3,1.0,6.0,2
6406,1,1.0,69,0.0,7.0,1.0,1,2.0,6.0,3
6407,0,1.0,38,1.0,1.0,1.0,2,2.0,6.0,3
6408,0,0.0,26,1.0,2.0,0.0,3,3.0,6.0,4
6409,1,0.0,37,0.0,2.0,0.0,3,5.0,3.0,1
6410,1,1.0,72,1.0,7.0,0.0,1,2.0,6.0,3
6411,1,1.0,52,1.0,1.0,1.0,2,4.0,6.0,2
6412,1,1.0,85,1.0,6.0,1.0,1,2.0,4.0,1
6413,0,0.0,29,1.0,2.0,6.0,3,3.0,6.0,4
6414,1,0.0,26,0.0,2.0,0.0,3,4.0,3.0,3
6415,0,0.0,33,1.0,5.0,0.0,3,6.0,4.0,3
6416,0,0.0,40,1.0,2.0,0.0,3,1.0,2.0,4
6417,0,0.0,32,1.0,1.0,,3,7.0,6.0,1
6418,1,1.0,79,1.0,6.0,2.0,1,2.0,6.0,2
6419,0,0.0,25,1.0,2.0,,3,1.0,6.0,4
6420,1,0.0,35,0.0,1.0,1.0,3,1.0,7.0,1
6421,0,1.0,68,1.0,6.0,0.0,3,1.0,6.0,3
6422,0,0.0,28,0.0,9.0,,3,,3.0,4
6423,1,0.0,33,1.0,2.0,,3,4.0,6.0,3
6424,1,1.0,36,1.0,1.0,7.0,2,5.0,2.0,2
6425,1,1.0,51,1.0,7.0,3.0,1,5.0,6.0,3
6426,0,0.0,36,1.0,1.0,11.0,3,,6.0,1
6427,1,1.0,25,1.0,1.0,8.0,3,4.0,6.0,4
6428,0,1.0,37,1.0,1.0,,2,2.0,6.0,3
6429,0,1.0,39,1.0,5.0,8.0,2,2.0,,3
6430,0,1.0,35,1.0,1.0,0.0,2,2.0,6.0,3
6431,1,0.0,21,0.0,2.0,1.0,3,4.0,2.0,4
6432,0,1.0,55,1.0,1.0,1.0,2,4.0,3.0,3
6433,0,0.0,20,0.0,8.0,,3,4.0,6.0,4
6434,1,1.0,35,0.0,7.0,1.0,1,3.0,6.0,3
6435,0,0.0,39,0.0,4.0,6.0,3,1.0,3.0,3
6436,1,1.0,83,0.0,7.0,1.0,1,2.0,6.0,4
6437,1,1.0,45,1.0,1.0,1.0,2,2.0,6.0,3
6438,1,1.0,40,1.0,1.0,9.0,3,2.0,6.0,3
6439,0,0.0,27,1.0,1.0,1.0,3,5.0,6.0,3
6440,1,1.0,51,0.0,3.0,7.0,2,3.0,6.0,3
6441,1,1.0,35,1.0,1.0,1.0,2,3.0,6.0,2
6442,0,0.0,26,1.0,1.0,0.0,3,,6.0,1
6443,1,1.0,57,1.0,1.0,0.0,3,2.0,6.0,3
6444,1,1.0,20,0.0,2.0,1.0,2,4.0,7.0,4
6445,0,0.0,49,1.0,1.0,4.0,3,1.0,6.0,1
6446,1,0.0,52,1.0,3.0,1.0,3,2.0,6.0,2
6447,1,1.0,35,1.0,1.0,1.0,2,3.0,6.0,3
6448,1,1.0,39,1.0,2.0,1.0,3,3.0,6.0,4
6449,1,1.0,69,1.0,7.0,0.0,3,2.0,4.0,2
6450,0,0.0,26,1.0,3.0,6.0,3,2.0,6.0,4
6451,1,1.0,36,1.0,1.0,8.0,3,4.0,4.0,4
6452,0,1.0,25,1.0,4.0,6.0,2,2.0,6.0,1
6453,0,1.0,60,1.0,1.0,0.0,3,1.0,6.0,2
6454,0,0.0,37,1.0,2.0,1.0,3,2.0,6.0,1
6455,0,0.0,42,0.0,1.0,0.0,3,1.0,5.0,4
6456,1,0.0,22,0.0,2.0,9.0,3,4.0,3.0,4
6457,1,1.0,41,0.0,5.0,2.0,2,4.0,6.0,1
6458,1,1.0,75,0.0,7.0,0.0,3,1.0,6.0,4
6459,0,1.0,37,1.0,9.0,,1,2.0,6.0,1
6460,0,1.0,77,1.0,1.0,0.0,1,2.0,6.0,2
6461,1,1.0,57,0.0,,1.0,2,2.0,4.0,2
6462,1,1.0,43,1.0,7.0,1.0,1,4.0,6.0,2
6463,0,0.0,31,1.0,2.0,8.0,3,4.0,6.0,3
6464,1,0.0,33,0.0,5.0,1.0,3,2.0,3.0,2
6465,1,1.0,60,1.0,7.0,1.0,1,4.0,6.0,2
6466,0,1.0,61,1.0,1.0,1.0,3,2.0,6.0,3
6467,0,0.0,29,0.0,9.0,8.0,3,1.0,4.0,4
6468,1,0.0,25,1.0,2.0,1.0,3,4.0,6.0,4
6469,1,1.0,83,1.0,1.0,2.0,1,2.0,6.0,1
6470,0,0.0,38,1.0,1.0,7.0,3,1.0,6.0,3
6471,1,0.0,28,1.0,1.0,0.0,3,4.0,7.0,3
6472,1,1.0,65,1.0,3.0,0.0,1,2.0,6.0,1
6473,0,1.0,61,1.0,5.0,0.0,2,4.0,7.0,2
6474,0,1.0,46,1.0,,0.0,3,2.0,6.0,3
6475,0,1.0,51,0.0,4.0,4.0,3,2.0,4.0,4
6476,1,1.0,36,0.0,7.0,2.0,1,3.0,4.0,4
